id,name,address,info
995,ｎａｍｃｏＭＥＧＡドン・キホーテＵＮＹ福井店,福井県福井市飯塚町１１－１１１　ＭＥＧＡドン・キホーテＵＮＹ福井店２Ｆ,開催なし
996,"ｎａｍｃｏＭＥＧＡドン・キホーテＵＮＹ敦賀店★メザスタシティ★
",福井県敦賀市中央町一丁目５番５号　ＭＥＧＡドン・キホーテＵＮＹ敦賀店２階,開催なし
997,ｎａｍｃｏフェアモール福井大和田店,福井県福井市大和田２－１２３０　アピタ福井大和田店２Ｆ,開催なし
998,キッズサーカス　シピィ,福井県越前市新町7-8 ｼﾋﾟｨ2F,開催なし
999,フクイレジャーランドワイプラザ店,福井県福井市　新保北一丁目303番地ﾔｽｻｷﾜｲﾌﾟﾗｻﾞB棟2F,開催なし
1000,福井レジャーランド板垣店,福井県福井市下馬3-112,開催なし
1001,レッツワクワク ジョイランド エルパ店,福井県福井市大和田2丁目1212番地ラブリーパートナーエルパ2F,開催なし
1002,レッツワクワク ジョイランド ベル店,福井県福井市花堂南2丁目16-1ショッピングシティベル2F,開催なし
1003,モーリーファンタジー鯖江,福井県鯖江市下河端１６字下町１６－１アル・プラザ鯖江２階　,開催なし
1004,ＰＡＬＯ武生,福井県越前市横市町２８－１４－１エスカモール武生楽市店２階　,開催なし
1005,モーリーファンタジー福井,福井県福井市松城町１２－７パリオＣＩＴＹ２階　,開催なし
1006,平和堂アル・プラザアミ,福井県坂井市春江町随応寺１６－１１　玩具売場,開催なし
1007,平和堂アル・プラザ鯖江,福井県鯖江市下河端町１６字下町１６－１　玩具売場,開催なし
1008,アピタ福井大和田,福井県福井市大和田二丁目１２３０番地　玩具売場,開催なし
1009,アミュージアム河口湖店,山梨県南都留郡富士河口湖町船津2986番地河口湖ショッピングセンターBELL 3F,開催なし
1010,アミュージアム南アルプス店,山梨県南アルプス市小笠原1423-1スーパーセンタートライアル南アルプス店1F ,開催なし
1011,プラサカプコン甲府店,山梨県中巨摩郡昭和町西条字北河原3717,開催なし
1012,楽市楽座イオンモール甲府店,山梨県中巨摩郡昭和町飯喰1505-1　イオンモール甲府昭和店2階,開催なし
1013,タイトーFステーション ラザウォーク甲斐双葉店,山梨県甲斐市志田字柿木616-10,開催なし
1014,"モーリーファンタジー甲府昭和★メザスタシティ★
",山梨県中巨摩郡昭和町飯喰１５０５－１イオン３階　,開催なし
1015,モーリーファンタジービバモール甲斐敷島,山梨県甲斐市中下条２０００番地１号　,開催なし
1016,モーリーファンタジー石和,山梨県笛吹市石和町駅前１６－１イオン３階　,開催なし
1017,富士急百貨店トイズＱ,山梨県富士吉田市上吉田2丁目５－１　,開催なし
1018,イトーヨーカドー甲府昭和,山梨県中巨摩郡昭和町西条１３－１　玩具売場,開催なし
1019,アピタ双葉,山梨県甲斐市志田字柿木６４５番地１　玩具売場,開催なし
1020,ヨドバシカメラマルチメディア甲府店,山梨県甲府市丸の内1-3-3,開催なし
1021,MEGAドン・キホーテＵＮＹ石和店,山梨県笛吹市石和町窪中島154番地,開催なし
1022,THE 3RD PLANET 長野大通り店,長野県長野市大字鶴賀権堂町1506-3 長電権堂第2ビル1F,開催なし
1023,セガワールド豊科,長野県安曇野市豊科南穂高1115,開催なし
1024,GiGO岡谷,長野県岡谷市塚間町2-1-21,開催なし
1025,GiGO松本,長野県松本市渚1-7-1 なぎさライフサイト内,開催なし
1026,GiGO上田,長野県上田市大字上田1847-1,開催なし
1027,ソユーゲームフィールド 長野三輪店,長野県長野市三輪九丁目43番24号　イオンタウン長野三輪2F,開催なし
1028,ｎａｍｃｏアリオ上田店,長野県上田市天神３－５－１　アリオ上田１Ｆ　店番１－２１,開催なし
1029,アピタ飯田店ゲームコーナー,長野県飯田市鼎名古熊２４６１　アピタ飯田店,開催なし
1030,"ｎａｍｃｏイオンモール佐久平★メザスタシティ★
",長野県佐久市佐久平駅南１１－１０　イオンモール佐久平２Ｆ,開催なし
1031,レイクウォーク岡谷店ゲームコーナー,長野県岡谷市銀座１－１－５　レイクウォーク岡谷２Ｆ,開催なし
1032,ラウンドワンスタジアム長野店,長野県長野市大字東和田８２７番地６,開催なし
1033,楽市楽座イオンモール松本店,長野県松本市松本中央4丁目9番51号　イオンモール松本店　風庭2階,開催なし
1034,アピナ伊那店,長野県伊那市西町5093,開催なし
1035,アピナ塩尻店,長野県塩尻市広丘野村1794-1,開催なし
1036,アピナ佐久インター店,長野県佐久市岩村田北1-13-1,開催なし
1037,アピナ松本店,長野県松本市双葉19-10,開催なし
1038,アピナ上田店,長野県上田市秋和359-1,開催なし
1039,アピナ長野川中島店,長野県長野市川中島町御厨967-1,開催なし
1040,アピナ長野村山店,長野県長野市村山502-1,開催なし
1041,アピナ長野大橋店,長野県長野市若里7-9-12,開催なし
1042,アピナ飯田店,長野県飯田市座光寺3728-1,開催なし
1043,ベイシア更埴店,長野県千曲市大字桜堂字西沖333-1,開催なし
1044,ファンタジープラザ長野店,長野県長野市高田1758MEGAドン・キホーテ長野店2階,開催なし
1045,タイトーステーション アイシティ21松本店,長野県東筑摩郡山形村7977アイシティ21内,開催なし
1046,タイトーステーション イトーヨーカドー南松本店,長野県松本市高宮中1-20イトーヨーカドー南松本店3F,開催なし
1047,モーリーファンタジー中野,長野県中野市大字一本木２５２－１イオン２階　,開催なし
1048,モーリーファンタジー上田,長野県上田市常田２－１２－１８イオン２階　,開催なし
1049,モーリーファンタジー南松本,長野県松本市双葉５－２０イオン２階　,開催なし
1050,モーリーファンタジー松本,長野県松本市中央４－９－５１イオンスタイル松本店内３階　,開催なし
1051,モーリーファンタジー飯田アップルロード,長野県飯田市鼎一色４５６イオン２階　,開催なし
1052,ＰＡＬＯ諏訪,長野県諏訪市沖田町５－１８ステーションパーク諏訪１・２階　,開催なし
1053,イトーヨーカドーアリオ上田,長野県上田市天神３－５１　玩具売場,開催なし
1054,イトーヨーカドー南松本,長野県松本市高宮中１－２０　玩具売場,開催なし
1055,トイザらス長野,長野県長野市高田１１７４　　ヤングファラオ２Ｆ,開催なし
1056,アピタ岡谷,長野県岡谷市銀座一丁目１番５号　玩具売場,開催なし
1057,イオン飯田,長野県飯田市上郷飯沼１５７５　イオン玩具売場,開催なし
1058,タカラ島 駒ケ根店,長野県駒ケ根市赤穂1568　ベルシャイン駒ケ根1F,開催なし
1059,Hapipi Land豊科店,長野県安曇野市豊科4272-10　イオン豊科店2F,開催なし
1060,ファンタジープラザ伊那店,長野県伊那市西町5182-1　MEGAドン・キホーテUNY伊那店３F,開催なし
1061,アピタ飯田,長野県飯田市鼎名古熊2461番地,開催なし
1062,モーリーファンタジー佐久平,長野県佐久市佐久平駅南11-10,開催なし
1063,バローえなガーデン,岐阜県恵那市大井町180-1バロー恵那店２F,開催なし
1064,ファンタジックランド可児店,岐阜県可児市下恵土5750ﾊﾟﾃｨｵ3F,開催なし
1065,コロナ 大垣メトロポリス,岐阜県大垣市三塚町字西沼523-1,開催なし
1066,GiGOマーゴ関,岐阜県関市倉知516,開催なし
1067,GiGOアクアウォーク大垣,岐阜県大垣市林町6-80-21 アクアウォーク大垣2F,開催なし
1068,バローランド中津川店,岐阜県中津川市淀川町3-8ルビットタウン中津川店2F,開催なし
1069,ルビットランド高山店,岐阜県高山市岡本町3-18-2ルビットタウン2F,開催なし
1070,ｎａｍｃｏイオンモール各務原店,岐阜県各務原市那加萱場町３－８　イオンモール各務原店２Ｆ,開催なし
1071,ｎａｍｃｏイオンモール大垣店,岐阜県大垣市外野２丁目１００番地　イオンモール大垣店２Ｆ,開催なし
1072,ｎａｍｃｏカラフルタウン岐阜店,岐阜県岐阜市柳津町丸野三丁目３番６　カラフルタウン岐阜内,開催なし
1073,ｎａｍｃｏモレラ岐阜店,岐阜県本巣市三橋１１００　モレラ岐阜店２Ｆ,開催なし
1074,ラウンドワンモレラ岐阜,岐阜県本巣市三橋1100,開催なし
1075,岐阜レジャーランド穂積店,岐阜県瑞穂市稲里630番地　,開催なし
1076,ファンタジープラザ恵那店,岐阜県恵那市長島町正家2-2-17MEGAドン・キホーテUNY恵那店,開催なし
1077,"モーリーファンタジーｆ岐阜★メザスタシティ★
",岐阜県岐阜市正木中１－２－１マーサ２１北館３Ｆイオン３階　,開催なし
1078,モーリーファンタジー関,岐阜県関市倉知５１６サンサンシティ・マーゴイオン１階　,開催なし
1079,モーリーファンタジー大垣,岐阜県大垣市外野２丁目１００番イオン２階　,開催なし
1080,モーリーファンタジー各務原,岐阜県各務原市那加萱場町３－８イオンモール３階　,開催なし
1081,平和堂高富,岐阜県山県市高木１４７３　玩具売場,開催なし
1082,トイザらス・ベビーザらス各務原,岐阜県各務原市那加萱場町３－８　イオンモール各務原３Ｆ,開催なし
1083,アピタ御嵩,岐阜県可児郡御嵩町上恵土１０５２番１　玩具売場,開催なし
1084,アピタ各務原,岐阜県各務原市鵜沼各務原町八丁目７番地　玩具売場,開催なし
1085,ピアゴ瑞浪,岐阜県瑞浪市薬師町二丁目７２番地　玩具売場,開催なし
1086,ピアゴ多治見,岐阜県多治見市住吉町三丁目１９番地の１　玩具売場,開催なし
1087,アピタ大垣,岐阜県大垣市林町六丁目８０番２１　玩具売場,開催なし
1088,アピタ北方,岐阜県本巣郡北方町平成二丁目３番地　玩具売場,開催なし
1089,MEGAドン・キホーテUNY美濃加茂,岐阜県美濃加茂市野笹町２－５－６５　玩具売場,開催なし
1090,アピナ各務原店,岐阜県各務原市蘇原花園町2-9-1,開催なし
1091,アピナ本巣店,岐阜県本巣市政田字西浦1986　イオンタウン本巣 内,開催なし
1092,平和堂アル・プラザ鶴見,岐阜県大垣市鶴見町字上渡瀬641-2,開催なし
1093,MIRAINOイオンモール土岐店,岐阜県土岐市土岐津町土岐口1372番地の1　イオンモール土岐２F,開催なし
1094,モーリーファンタジー土岐,岐阜県土岐市土岐津町土岐口1372番地の1,開催なし
1095,ハローズガーデン御嵩店,岐阜県可児郡御嵩町上恵土1052‐1　ﾗｽﾊﾟ御嵩店２F,開催なし
1096,ハローズガーデン各務原店,岐阜県各務原市鵜沼各務原町8-7　アピタ各務原店２F,開催なし
1097,タイトーＦステーション イオン富士宮店,静岡県 富士宮市 浅間町1-8 イオンモール富士宮3Ｆ,開催なし
1098,タイトーFステーション 静岡店,静岡県 静岡市 葵区 呉服町2丁目5-4,開催なし
1099,タイトーFステーション浜北,静岡県浜松市浜北区貴布祢1200プレ葉ウォーク浜北2階,開催なし
1100,アミュージアム清水店,静岡県静岡市清水区入船町13-15エスパルスドリームプラザ3F,開催なし
1101,カプコンマークイズ静岡店,静岡県静岡市葵区柚木1026MARK IS 静岡3階,開催なし
1102,プラサカプコン志都呂店,静岡県浜松市西区志都呂2-37-1イオンモール浜松志都呂3F,開催なし
1103,コロナワールドららぽーと沼津店,静岡県沼津市東椎路字東荒301番地3ららぽーと沼津 3F,開催なし
1104,パレット藤枝店,静岡県藤枝市前島1-7-10 BiVi藤枝4F,開催なし
1105,THE 3RD PLANET BiVi沼津店,静岡県沼津市大手町1-1-5,開催なし
1106,THE 3RD PLANET OZ浜松店,静岡県浜松市東区宮竹町322-1,開催なし
1107,THE 3RD PLANET 焼津店,静岡県焼津市八楠3-18-5,開催なし
1108,THE 3RD PLANET 島田店,静岡県島田市中溝町2531,開催なし
1109,アップルグランリバー大井川店,静岡県焼津市下江留1327,開催なし
1110,アップル島田店,静岡県島田市宝来町8-5,開催なし
1111,ジョイランドアミューズ諏訪店,静岡県沼津市大諏訪20-2,開催なし
1112,GiGOサントムーン柿田川,静岡県駿東郡清水町玉川61-2 サントムーン柿田川2F,開催なし
1113,GiGOベイドリーム清水,静岡県静岡市清水区駒越北町8-1 ベイドリーム清水2F,開催なし
1114,GiGO掛川,静岡県掛川市細田248,開催なし
1115,ソユー竜宮タウン 静岡店,静岡県静岡市駿河区石田一丁目5番1号　アピタ静岡SC2F,開催なし
1116,ハローズガーデン島田店,静岡県島田市宝来町8-2アピタ島田店2F,開催なし
1117,ｎａｍｃｏアピタ磐田店,静岡県磐田市今之浦３－１－１１　アピタ磐田店２階,開催なし
1118,ｎａｍｃｏららぽーと磐田店,静岡県磐田市高見丘１２００番地　ららぽーと磐田店２Ｆ店番２１２１０,開催なし
1119,楽市楽座サンストリート浜北店,静岡県浜松市浜北区平口２８６１　サンストリート浜北店２階,開催なし
1120,アピナ浜松店,静岡県浜松市中区葵西2-27-10,開催なし
1121,アピナ磐田店,静岡県磐田市西貝塚横須賀道北3690ｲｵﾝﾀｳﾝ磐田内,開催なし
1122,アピナ大須賀店,静岡県掛川市西大渕3359,開催なし
1123,タイトーFステーションイオンモール浜松市野店,静岡県浜松市東区天王町字諏訪1981-3,開催なし
1124,わいわいランド三島店,静岡県三島市　　中田町9-30　　　　　イトーヨーカドー三島店3階,開催なし
1125,ファンタジープラザ掛川店,静岡県掛川市大池2826番地MEGAドン･キホーテUNY掛川店2階,開催なし
1126,ファンタジープラザ富士吉原店,静岡県富士市国久保2丁目１番10号MEGAドン・キホーテUNY富士吉原店2階,開催なし
1127,メルヘンランド　ウェルディ長泉店,静岡県駿東郡長泉町下長窪字城山1076-1ウェルディ長泉2F,開催なし
1128,タイトーステーション 新浜松ザザシティ店,静岡県浜松市中区鍛冶町15番地ザザシティ西館2F,開催なし
1129,モーリーファンタジー清水,静岡県静岡市清水区上原１－６－１６イオン２階　,開催なし
1130,モーリーファンタジー焼津,静岡県焼津市祢宜島５５５イオン２階　,開催なし
1131,モーリーファンタジー富士宮,静岡県富士宮市浅間町１－８イオンモール２階　,開催なし
1132,モーリーファンタジーｆ富士南,静岡県富士市鮫島１１８－１０イオンタウン２階　,開催なし
1133,モーリーファンタジー裾野,静岡県裾野市佐野１０３９マックスバリュベルシティ裾野店１階　,開催なし
1134,モーリーファンタジー御殿場,静岡県御殿場市萩原６３６番地サンサンプラザ３階　,開催なし
1135,モーリーファンタジー袋井,静岡県袋井市上山梨４丁目１番地の１イオン２階　,開催なし
1136,モーリーファンタジー浜松西,静岡県浜松市西区入野町６２４４－１イオン３階　,開催なし
1137,"モーリーファンタジー浜松志都呂★メザスタシティ★
",静岡県浜松市西区志都呂町二丁目３７番１号イオン３階　,開催なし
1138,モーリーファンタジー浜松市野,静岡県浜松市東区天王町字諏訪１９８１－３イオン２階　,開催なし
1139,ポケモンストア御殿場,静岡県御殿場市深沢１３１２　御殿場プレミアム・アウトレット内２６３０区,開催なし
1140,ミシマトイス,静岡県三島市本町３番３５号　玩具売場,開催なし
1141,プラザピア静岡,静岡県静岡市駿河区中吉田１５－８　,開催なし
1142,イトーヨーカドー三島,静岡県三島市中田町９－３０　玩具売場,開催なし
1143,アピタ伊東,静岡県伊東市伊東市玖須美元和田７２０番地の１４３　玩具売場,開催なし
1144,アピタ大仁,静岡県伊豆の国市伊豆の国市吉田字九十分１５３番の１　玩具売場,開催なし
1145,ピアゴ香貫,静岡県沼津市下香貫字汐入２２１６番地　玩具売場,開催なし
1146,トイザらス静岡,静岡県静岡市清水区鳥坂８６０　　クレッセ静岡２Ｆ,開催なし
1147,ピアゴ大覚寺,静岡県焼津市大覚寺二丁目２７番地の１５　玩具売場,開催なし
1148,アピタ島田,静岡県島田市宝来町８番２号　玩具売場,開催なし
1149,アピタ磐田,静岡県磐田市今之浦三丁目１番１１　玩具売場,開催なし
1150,アピタ浜北,静岡県浜松市浜北区貴布祢１２００番地　玩具売場,開催なし
1151,アピタ静岡,静岡県静岡市駿河区石田一丁目５番１号　玩具売場,開催なし
1152,MEGAドン・キホーテUNY浜松泉町,静岡県浜松市中区泉町１－６－１　玩具売場,開催なし
1153,スーパーウェーブ静岡店,静岡県静岡市清水区鳥坂860番地　フレスポ静岡2階西,開催なし
1154,アップル新北街道店,静岡県静岡市葵区沓谷5-13-4,開催なし
1155,キッズトレイン伊東店,静岡県伊東市玖須美元和田 722-143　伊東ショッピングプラザ　デュオ２F,開催なし
1156,GiGO静岡,静岡県静岡市葵区七間町4,開催なし
1157,GiGOサントムーンオアシス,静岡県駿東郡清水町伏見52-1　サントムーンオアシス３F,開催なし
1158,ピアゴ袋井,静岡県袋井市新池字原川田1158-1,開催なし
1159,サープラ富士あそびタウン店,静岡県富士市永田町2-94,開催なし
1160,ｎａｍｃｏプレ葉ウォーク浜北店,静岡県浜松市浜北区貴布祢1200番地　プレ葉ウォーク浜北２F,開催なし
1161,ユーズランド東浦店,愛知県知多郡東浦町大字緒川字旭13-2イオンモール東浦2F,開催なし
1162,アミュージアム津島店,愛知県津島市津島北新開351番地ヨシヅヤ津島本店 シネマ館2F,開催なし
1163,ラスパ太田川　アミューズメントパーク,愛知県東海市大田町下浜田102-1,開催なし
1164,ゲームファンタジアン岡崎,愛知県岡崎市錦町2-4,開催なし
1165,ファンタジックランド高浜,愛知県高浜市神明町8-20-1生活便利館Tぽｰと2F,開催なし
1166,ムー大陸　西尾店,愛知県西尾市下町御城下23-1ｼｬｵ2F,開催なし
1167,ポート２４幸田,愛知県額田郡幸田町大字相見字沖原1-3ｶﾒﾘｱｶﾞｰﾃﾞﾝ幸田内,開催なし
1168,NICOPA & nico ground 岡崎店,愛知県岡崎市上和田町南天白5-1岡崎ｴﾙｴﾙﾀｳﾝ２F,開催なし
1169,NICOPAアピタ新守山店,愛知県名古屋市守山区新守山2830アピタ新守山２F?,開催なし
1170,NICOPAウイングタウン岡崎店,愛知県岡崎市羽根町小豆坂3番地,開催なし
1171,NICOPAなるぱーく店,愛知県名古屋市緑区浦里三丁目232　なるぱーく２Ｆ ,開催なし
1172,カラフルパーク & nico ground 千種店,愛知県名古屋市千種区千種2-16-13イオン千種SC2F,開催なし
1173,カラフルパークイオン有松,愛知県名古屋市緑区鳴海町字有松裏200番地イオンタウン有松１Ｆ,開催なし
1174,アミューズファクトリー常滑店,愛知県常滑市りんくう町2-20-3イオンモール常滑店2F ,開催なし
1175,ゲームランド岡崎店,愛知県岡崎市戸崎町字外山38-5イオンモール岡崎2F ,開催なし
1176,プラサカプコン稲沢店,愛知県稲沢市長野7-1-2リーフウォーク稲沢201区画　,開催なし
1177,プラサカプコン徳重店,愛知県名古屋市緑区鳴海町徳重18-44ヒルズウォーク徳重ガーデンズガーデンズ棟2F,開催なし
1178,コロナ　半田メトロポリス,愛知県半田市旭町３-１１-１,開催なし
1179,安城メトロポリス,愛知県安城市浜富町6-8,開催なし
1180,小牧メトロポリス,愛知県小牧市間々片山181,開催なし
1181,中川メトロポリス,愛知県名古屋市中川区江松3-110,開催なし
1182,豊川メトロポリス,愛知県豊川市下長山町上アライ14-1,開催なし
1183,エムズパーク豊田店,愛知県豊田市寿町3丁目21,開催なし
1184,GiGO mozoワンダーシティ,愛知県名古屋市西区二方町40 mozo ワンダーシティ4F,開催なし
1185,GiGO mozoワンダーシティシネマ棟,愛知県名古屋市西区二方町47 mozo ワンダーシティ シネマ棟,開催なし
1186,GiGOイオンタウン刈谷,愛知県刈谷市東境町京和１,開催なし
1187,GiGOイオンタウン名西,愛知県名古屋市西区香呑町6-49-1,開催なし
1188,GiGOイオンモール木曽川,愛知県一宮市木曽川町黒田八ヶ池25-1　イオンモール木曽川3F,開催なし
1189,GiGOプライムツリー赤池,愛知県日進市赤池町箕ノ手1番（311区画）,開催なし
1190,GiGOギャラリエアピタ知立,愛知県知立市長篠町大山18-1ギャラリエアピタ１F,開催なし
1191,GiGO安城,愛知県安城市百石町2-35-13,開催なし
1192,GiGO岡崎,愛知県岡崎市上地3-50-4,開催なし
1193,GiGO 金山,愛知県名古屋市熱田区金山1-19-2,開催なし
1194,GiGO春日井,愛知県春日井市岩野町4180,開催なし
1195,GiGO東名ボール,愛知県瀬戸市西原町2-114,開催なし
1196,GiGO豊橋飯村,愛知県豊橋市飯村町字西山25-121,開催なし
1197,GiGO尾西,愛知県一宮市篭屋3-9-7 アソビックスびさい1F,開催なし
1198,ソユープレイランドソピア 安城店,愛知県安城市住吉町三丁目1番8号　イトーヨーカドー安城店2F,開催なし
1199,ソユーブレーメンタウン 鳴海店,愛知県名古屋市緑区鳴海町字伝治山3番地9　アピタ鳴海店2F,開催なし
1200,ハローズガーデン安城南店,愛知県安城市桜井町貝戸尻60番地アピタ安城南店2F,開催なし
1201,ワンダーフォレスト江南西店,愛知県江南市松竹町上野205,開催なし
1202,ｎａｍｃｏららぽーと愛知東郷店,愛知県愛知郡東郷町東郷中央土地区画事業６２街区１、３　ららぽーと愛知東郷,開催なし
1203,ｎａｍｃｏアピタ稲沢店,愛知県稲沢市天池五反田町１番地　アピタ稲沢店,開催なし
1204,ｎａｍｃｏイオンモールナゴヤドーム前店,愛知県名古屋市東区矢田南４－１０２－３　イオンモールナゴヤドーム前３Ｆ,開催なし
1205,ｎａｍｃｏイオンモール大高店,愛知県名古屋市緑区南大高二丁目４５０　イオンモール大高３Ｆ,開催なし
1206,ｎａｍｃｏイオンモール熱田店,愛知県名古屋市熱田区六野１－２－１１　イオンモール熱田４Ｆ,開催なし
1207,ｎａｍｃｏエアポートウォーク名古屋店,愛知県西春日井郡豊山町大字豊場字林先１番地８,開催なし
1208,ｎａｍｃｏテラスウォーク一宮店,愛知県一宮市両郷町一丁目２番地テラスウォーク一宮２階,開催なし
1209,ｎａｍｃｏららぽーと名古屋みなとアクルス店,愛知県名古屋市港区港明２丁目３番２号　ららぽーと名古屋みなとアクルス店３Ｆ,開催なし
1210,ｎａｍｃｏリソラ大府店,愛知県大府市柊山町１丁目９８番地　リソラ大府ショッピングテラス２Ｆ,開催なし
1211,ｎａｍｃｏ名古屋駅前店,愛知県名古屋市中村区椿町６－６　ニッセイ名古屋駅西ビル別館Ｂ１,開催なし
1212,アズパークファミリータウン,愛知県名古屋市中川区新家１丁目２４２１番地　アズパークＳＣ２Ｆ,開催なし
1213,西友岡崎店ゲームコーナー,愛知県岡崎市戸崎町越舞２－１　西友岡崎店２Ｆ,開催なし
1214,Jamjamgarden津島店,愛知県津島市津島北新開351ヨシヅヤ津島本店3F,開催なし
1215,ファンタジックランド清州店,愛知県清須市西市場5-5-3 Fヨシヅヤ清洲店3,開催なし
1216,ファンタジックランド太平通店,愛知県名古屋市中川区宮脇町2-11ヨシヅヤ太平通り店3F,開催なし
1217,ラウンドワンスタジアム半田店,愛知県半田市瑞穂町6丁目7番地の8,開催なし
1218,ゲームパニック大高店,愛知県名古屋市緑区忠治山201番地　グランドボウル　B２F,開催なし
1219,楽市街道名古屋店,愛知県北名古屋市中之郷神明４５番１,開催なし
1220,楽市楽座イオンモール扶桑店,愛知県丹羽郡扶桑町南山名字高塚５番地　イオンモール扶桑店２階,開催なし
1221,楽市楽座イオンモール名古屋茶屋店,愛知県名古屋市港区西茶屋２丁目１１　イオンモール名古屋茶屋店３階,開催なし
1222,ファンタジープラザ港店,愛知県名古屋市港区当知2-1501ポートウォークみなと店2階,開催なし
1223,ファンタジープラザ高蔵寺店,愛知県春日井市中央台2-5アピタ高蔵寺店2階,開催なし
1224,ファンタジープラザ瀬戸店,愛知県瀬戸市幸町33番地アピタ瀬戸店2階,開催なし
1225,ファンタジープラザ千代田橋店,愛知県名古屋市千種区千代田橋2-1-1アピタ千代田橋3階,開催なし
1226,ファンタジープラザ大口店,愛知県丹羽郡大口町丸2-36MEGAドン・キホーテUNY大口店2階,開催なし
1227,ファンタジープラザ桃花台店,愛知県小牧市古雅1-1MEGAドン・キホーテUNY桃花台3階,開催なし
1228,ファンタジープラザ豊田元町店,愛知県豊田市土橋町2丁目65番地MEGAドン･キホーテUNY豊田元町店2階,開催なし
1229,ファンタジープラザ名古屋店,愛知県名古屋市北区幻馬町234-1MEGAドン・キホーテ名古屋本店クロスタウン2階,開催なし
1230,ファミリーランド ドリーム,愛知県田原市田原町南新地76-10,開催なし
1231,タイトーステーション豊田GAZA店,愛知県豊田市喜多町1丁目140番地,開催なし
1232,タイトーステーションフェドラ大須店,愛知県名古屋市中区大須3-30-31萬松寺駐車場ビル1階・2階,開催なし
1233,イオン春日井店 3Fキッズインタイトー,愛知県春日井市柏井町4丁目17番地イオン春日井店 3F ゲームコーナー,開催なし
1234,タイトーステーション 弥富店,愛知県弥富市五明蒲原1371-40,開催なし
1235,タイトーステーション 大須店,愛知県名古屋市中区大須3-20-70,開催なし
1236,モーリーファンタジー豊橋南,愛知県豊橋市野依町字落合１－１２イオン２階　,開催なし
1237,モーリーファンタジー豊川,愛知県豊川市開運通り２－３１イオン２階　,開催なし
1238,モーリーファンタジー岡崎南,愛知県岡崎市戸崎町字ばら山１－１イオン３階　,開催なし
1239,モーリーファンタジー三好,愛知県みよし市三好町青木９１番地イオン２階　,開催なし
1240,モーリーファンタジー瀬戸みずの,愛知県瀬戸市みずの坂２丁目２５３番地イオン２階　,開催なし
1241,"モーリーファンタジー豊田★メザスタシティ★
",愛知県豊田市広路１－１イオンスタイル豊田内３階　,開催なし
1242,モーリーファンタジー岡崎,愛知県岡崎市上六名町字宮前１ショッピングセンターコムタウン１階　,開催なし
1243,モーリーファンタジー守山,愛知県名古屋市守山区笹ヶ根３－１２２８イオン２階　,開催なし
1244,モーリーファンタジー木曽川,愛知県一宮市木曽川町黒田字南八ツヶ池２５－１イオン２階　,開催なし
1245,モーリーファンタジーワンダーシティ,愛知県名古屋市西区二方町４０イオン３階　,開催なし
1246,モーリーファンタジー春日井,愛知県春日井市柏井町４－１７イオン４階　,開催なし
1247,モーリーファンタジーメガドンキ大和,愛知県一宮市大和町毛受字一本松１９番地メガドンキ大和店２階　,開催なし
1248,モーリーファンタジー半田,愛知県半田市有楽町８－７イオン２階　,開催なし
1249,モーリーファンタジー名古屋みなと,愛知県名古屋市港区品川町２－１－６イオン３階　,開催なし
1250,モーリーファンタジー東浦,愛知県知多郡東浦町大字緒川字旭１３－２イオン１階　,開催なし
1251,モーリーファンタジー大高,愛知県名古屋市緑区南大高２丁目４５０番地イオン３階　,開催なし
1252,モーリーファンタジー名古屋茶屋,愛知県名古屋市港区西茶屋２丁目１１イオン３階　,開催なし
1253,モーリーファンタジー常滑,愛知県常滑市りんくう町２丁目２０番３イオンスタイル２階　,開催なし
1254,モーリーファンタジー熱田,愛知県名古屋市熱田区六野一丁目２番１１号イオン２階　,開催なし
1255,モーリーファンタジーナゴヤドーム前,愛知県名古屋市東区矢田南４丁目１０２番地の３イオン３階　,開催なし
1256,モーリーファンタジーｆ新瑞橋,愛知県名古屋市南区菊住１丁目７－１０イオンモール３階　,開催なし
1257,モーリーファンタジー長久手,愛知県長久手市長久手中央土地区画整理事業地５、１０、１１街区イオンモール３階　,開催なし
1258,モーリーファンタジー名古屋東,愛知県名古屋市名東区猪子石原２－１７０１イオン１階　,開催なし
1259,モーリーファンタジー扶桑,愛知県丹羽郡扶桑町大字南山名字高塚５－１イオン２階　,開催なし
1260,松坂屋名古屋,愛知県名古屋市中区栄３－１６－１　本館５階玩具売場,開催なし
1261,ポケモンセンターナゴヤ,愛知県名古屋市中区栄３－１６－１　松坂屋名古屋店本館５F,開催なし
1262,ビックカメラ名古屋ＪＲゲートタワー,愛知県名古屋市中村区名駅１－１－３　９階、１０階　,開催なし
1263,イトーヨーカドー尾張旭,愛知県尾張旭市南原山町石原１１６－４　玩具売場,開催なし
1264,イトーヨーカドー安城,愛知県安城市住吉町３－１－８　玩具売場,開催なし
1265,イトーヨーカドー知多,愛知県知多市新知東町１－１０－１　玩具売場,開催なし
1266,イトーヨーカドー刈谷,愛知県刈谷市高倉町２６０１　玩具売場,開催なし
1267,ＬＡＢＩ名古屋,愛知県名古屋市中村区名駅１－２－５　,開催なし
1268,MEGAドン・キホーテ豊橋店,愛知県豊橋市藤沢町１４１　玩具売場,開催なし
1269,トイザらス岡崎,愛知県岡崎市大平町字石丸３８　,開催なし
1270,トイザらス名古屋中川,愛知県名古屋市中川区新家１－２４２１　　アズパーク２Ｆ,開催なし
