id,name,address,info,lon,lat
371,MEGAドン・キホーテUNY伊勢崎東,群馬県伊勢崎市三室町５３３０　玩具売場,開催なし,139.2342071533203,36.32959747314453
372,トイザらス伊勢崎,群馬県伊勢崎市連取町3025-2,開催なし,139.1699676513672,36.32514953613281
373,TeccLIFESELECT前橋吉岡,群馬県北群馬郡吉岡町字七日市526-1,開催なし,139.00970458984375,36.44744110107422
374,アピナ吉岡店,群馬県北群馬郡吉岡町大久保364-1　ジョイホンパーク吉岡２F,開催なし,139.02049255371094,36.43424987792969
375,アドアーズ和光店,埼玉県和光市本町3-5MillionAnnex和光 1~3階,開催なし,139.61160278320312,35.78848648071289
376,タイトーFステーションダイエー大宮店,埼玉県さいたま市大宮区桜木町２丁目３ダイエー大宮店6階,開催なし,139.62179565429688,35.90699005126953
377,プレビ HEY WORLD北本店,埼玉県北本市深井6-87HEY WORLD店内,開催なし,139.52587890625,36.05349349975586
378,ユーズランド越谷店,埼玉県越谷市レイクタウン4-2-2イオンレイクタウンKAZE3F,開催なし,139.82342529296875,35.878395080566406
379,ユーズランド春日部店,埼玉県春日部市下柳420-1イオンモール春日部2F,開催なし,139.78927612304688,35.98855972290039
380,アミュージアム所沢店,埼玉県所沢市小手指台23-1マミーマート所沢山口店2Ｆ,開催なし,139.44293212890625,35.79157257080078
381,アミュージアム新座店,埼玉県新座市東北2-32-12イオン新座店3F　,開催なし,139.57496643066406,35.82069396972656
382,アミュージアム川口店,埼玉県川口市本町2-7-25ミエルかわぐち3F,開催なし,139.7279510498047,35.80061340332031
383,NICOPA＆nicoground所沢店,埼玉県所沢市青葉台1327 島忠ﾎｰﾑｽﾞ所沢店2階,開催なし,139.4399871826172,35.80662536621094
384,NICOPA幸手店,埼玉県幸手市上高野764ｴﾑｽﾞﾀｳﾝ幸手,開催なし,139.7150421142578,36.0679817199707
385,NICOPA草加舎人店,埼玉県草加市遊馬町2-1島忠ﾎｰﾑｽﾞ草加舎人店1F,開催なし,139.76821899414062,35.81807327270508
386,あそびライブラリー川口店,埼玉県川口市宮町18-9ララガーデン川口2F,開催なし,139.6991424560547,35.80621337890625
387,プラサカプコン羽生店,埼玉県羽生市川崎2-281-3イオンモール羽生2F,開催なし,139.54238891601562,36.14279556274414
388,ゲオ久喜店,埼玉県久喜市久喜北2-6-18,開催なし,139.66868591308594,36.07898712158203
389,ゲオ春日部ユリノキ通り店,埼玉県春日部市豊町4-1-7,開催なし,139.73939514160156,35.967647552490234
390,ゲオ川口元郷店,埼玉県川口市元郷6-20,開催なし,139.74392700195312,35.79792022705078
391,ゲオ草加花栗店,埼玉県草加市花栗4-26-21,開催なし,139.7912139892578,35.83616256713867
392,ゲオ大和田店,埼玉県さいたま市見沼区大和田町1-1154-1,開催なし,139.6523895263672,35.921714782714844
393,ゲオ東浦和店,埼玉県さいたま市緑区東浦和1-5-8 ,開催なし,139.70201110839844,35.86431121826172
394,ゲオ東越谷店,埼玉県越谷市東越谷4-8-17,開催なし,139.7971649169922,35.89930725097656
395,ゲオ東松山店,埼玉県東松山市松本町2丁目1-51,開催なし,139.41412353515625,36.03788375854492
396,ウェアハウス 草加店(本館),埼玉県八潮市南後谷507,開催なし,139.82083129882812,35.82957458496094
397,サープラ八潮あそびタウン,埼玉県八潮市大瀬1-1-3 フレスポ八潮3F,開催なし,139.84397888183594,35.808807373046875
398,GiGO籠原,埼玉県熊谷市美土里町 1-169,開催なし,139.31605529785156,36.1702995300293
399,GiGO花園,埼玉県深谷市荒川359,開催なし,139.23391723632812,36.12015914916992
400,GiGO所沢,埼玉県所沢市日吉町 8-1,開催なし,139.47109985351562,35.78725814819336
401,GiGO川口,埼玉県川口市東領家 2-2-10,開催なし,139.74693298339844,35.79761505126953
402,GiGO入間,埼玉県入間市東藤沢 2-18,開催なし,139.41326904296875,35.824623107910156
403,GiGOイオンモール与野,埼玉県さいたま市中央区本町西5-2-9 イオン与野ショッピングセンター3F,開催なし,139.61590576171875,35.88959884643555
404,ソユーゲームフィールド 熊谷店,埼玉県熊谷市銀座二丁目245番地　ショッピングセンターニットーモール4F,開催なし,139.39395141601562,36.13850021362305
405,ソユーゲームフィールド 川口店,埼玉県川口市並木元町1番79号　アリオ川口3F,開催なし,139.7158203125,35.806884765625
406,ソユーゲームフィールド菖蒲店,埼玉県久喜市菖蒲町菖蒲6005番地1　モラージュ菖蒲3F,開催なし,139.61106872558594,36.07542037963867
407,スコナランド新座,埼玉県新座市中野2-1-38OSCデオシティ新座店　3F,開催なし,139.5492706298828,35.817535400390625
408,ハローズガーデンワカバウォーク店,埼玉県鶴ヶ島市富士見1-2-1,開催なし,139.41114807128906,35.94932174682617
409,ハローズガーデン吹上店,埼玉県鴻巣市袋字道上90-1FUJIMALL吹上店2F,開催なし,139.471923828125,36.098567962646484
410,ｎａｍｃｏイオンモール北戸田店,埼玉県戸田市美女木東１－３－１　イオンモール北戸田,開催なし,139.6530303955078,35.82670593261719
411,"ｎａｍｃｏイオンレイクタウン店★メザスタシティ★
",埼玉県越谷市レイクタウン３丁目１番地１イオンレイクタウンｍｏｒｉ３Ｆ　３１３３区画,開催なし,139.82797241210938,35.88489532470703
412,ｎａｍｃｏステラタウン店,埼玉県さいたま市北区宮原町一丁目８５４－１　ステラモール３Ｆ,開催なし,139.62246704101562,35.932640075683594
413,ｎａｍｃｏ熊谷店,埼玉県熊谷市銀座２丁目９７番地,開催なし,139.3946075439453,36.13919448852539
414,スイーツファンタジーパックン東松山店,埼玉県東松山市あずま町4丁目3番地ピオニウォーク東松山店2F,開催なし,139.4102783203125,36.00537872314453
415,ＧＩＧＡ武蔵浦和本店,埼玉県さいたま市南区沼影3-5-15,開催なし,139.6514129638672,35.83707809448242
416,きゃらんど上里店,埼玉県児玉郡上里町大字七本木2272-1ウニクス上里2Ｆ,開催なし,139.15306091308594,36.23786926269531
417,ゲーセン クレヨンしんちゃん嵐を呼ぶブリブリシネマスタジオ,埼玉県春日部市南1-1-1ララガーデン春日部3Ｆ,開催なし,139.755126953125,35.97726821899414
418,コロコロ BASE,埼玉県富士見市山室1-1313ららぽーと富士見店2階　コロコロＢＡＳＥ,開催なし,139.54791259765625,35.85874557495117
419,シルクハット川口,埼玉県川口市栄町3-1-16イート川口ビル4階,開催なし,139.7176513671875,35.803184509277344
420,ラウンドワン　スタジアムららぽーと新三郷,埼玉県三郷市新三郷ららｼﾃｨ3丁目1-1ららぽｰと新三郷2階20000番,開催なし,139.87225341796875,35.83013153076172
421,ラウンドワンさいたま・上里,埼玉県児玉郡上里町大字金久保394-1,開催なし,139.1377410888672,36.25950241088867
422,ラウンドワンスタジアム上尾店,埼玉県上尾市大字平塚917番地1,開催なし,139.6079864501953,35.98590087890625
423,ラウンドワンスタジアム朝霞店,埼玉県朝霞市膝折町2丁目16-10,開催なし,139.5800018310547,35.78993225097656
424,ＦＥＳＴＡ上尾,埼玉県上尾市愛宕3丁目1-40 ﾊﾞﾘｭｰﾌﾟﾗｻﾞ上尾愛宕店 2F,開催なし,139.59776306152344,35.96516418457031
425,GAME PANIC　三郷店,埼玉県三郷市ピアラシティ1-1-200　,開催なし,139.85504150390625,35.842430114746094
426,楽市楽座イオンモール川口前川店,埼玉県川口市前川１－１－１１　イオンモール川口前川店３階　　,開催なし,139.7060546875,35.83334732055664
427,アピナ上尾店,埼玉県上尾市緑丘3-3-11-2P･A･P･A上尾ｼｮｯﾋﾟﾝｸﾞｱﾍﾞﾆｭｰﾌﾟﾘﾝｾｽ棟別棟,開催なし,139.5791015625,35.98640441894531
428,アピナ川越店,埼玉県川越市泉町1-1ウニクス南古谷 シネマ棟1F,開催なし,139.5130157470703,35.90562438964844
429,ゲームスクエア三芳,埼玉県入間郡三芳町大字藤久保字北新埜855-403ｱｸﾛｽﾌﾟﾗｻﾞ三芳内,開催なし,139.5312042236328,35.837249755859375
430,モナコ川越店,埼玉県川越市新富町2丁目4－1,開催なし,139.483154296875,35.91313552856445
431,タイトーＦステーションクレアモール川越店,埼玉県川越市新富町2-1-13　本川越ＳＳビル1F～4F,開催なし,139.48272705078125,35.913658142089844
432,埼玉レジャーランド春日部店,埼玉県春日部市大字増富字谷際163-1　,開催なし,139.73252868652344,35.962982177734375
433,宝島浦和美園店,埼玉県さいたま市緑区美園5-50-1イオンモール浦和美園店2階,開催なし,139.73043823242188,35.89347457885742
434,タイトーステーション 所沢店,埼玉県所沢市日吉町3番7号,開催なし,139.47218322753906,35.78794860839844
435,ラクガキ王国 三郷店,埼玉県三郷市天神2丁目22番地イトーヨーカドー 三郷店2F,開催なし,139.85256958007812,35.84297180175781
436,タイトーステーション 大宮店,埼玉県さいたま市大宮区大門町１丁目１,開催なし,139.62559509277344,35.90739440917969
437,タイトーステーション 和光店,埼玉県和光市丸山台1-4-50,開催なし,139.61366271972656,35.78672790527344
438,プレイランド イオン北浦和店　　　　　　,埼玉県さいたま市浦和区常盤10-20-29　イオン北浦和店3階,開催なし,139.63931274414062,35.87154006958008
439,モーリーファンタジー本庄中央,埼玉県本庄市中央２－４先ビバモール本庄中央　２Ｆ　,開催なし,139.18777465820312,36.24367141723633
440,モーリーファンタジー上里,埼玉県児玉郡上里町大字金久保字蓮山３５９番１イオンタウン２階　,開催なし,139.1380157470703,36.264930725097656
441,モーリーファンタジー北戸田,埼玉県戸田市美女木東１－３－１イオン２階　,開催なし,139.6530303955078,35.82670593261719
442,モーリーファンタジー与野,埼玉県さいたま市中央区本町西５丁目２－９イオン３階　,開催なし,139.61590576171875,35.88959884643555
443,モーリーファンタジー大宮,埼玉県さいたま市北区櫛引町２－５７４－１イオン３階　,開催なし,139.60992431640625,35.92253494262695
444,モーリーファンタジー入間,埼玉県入間市上藤沢４６２－１イオン２階　,開催なし,139.39483642578125,35.82190704345703
445,モーリーファンタジー狭山,埼玉県狭山市上奥富１１２６－１イオン２階　,開催なし,139.41094970703125,35.8677978515625
446,モーリーファンタジービバモール東松山,埼玉県東松山市神明町２丁目１１番６号　,開催なし,139.4045867919922,36.03102493286133
447,モーリーファンタジー大井,埼玉県ふじみ野市ふじみ野１－２－１イオン３階　,開催なし,139.51365661621094,35.861000061035156
448,ＰＡＬＯ埼玉大井,埼玉県ふじみ野市西鶴ケ岡１丁目３番１５号ビバモール埼玉大井ショッピングセンター２階　,開催なし,139.5011444091797,35.86259078979492
449,モーリーファンタジー川口前川,埼玉県川口市前川１丁目１番１１号イオン３階　,開催なし,139.7060546875,35.83334732055664
450,モーリーファンタジー浦和美園,埼玉県さいたま市緑区美園五丁目５０番地１イオンモール３階　,開催なし,139.73043823242188,35.89347457885742
451,モーリーファンタジーレイクタウン,埼玉県越谷市レイクタウン３丁目１番地１イオンレイクタウン（ｍｏｒｉ）３階　,開催なし,139.82797241210938,35.88489532470703
452,モーリーファンタジー春日部,埼玉県春日部市下柳４２０－１イオン３階　,開催なし,139.78927612304688,35.98855972290039
453,モーリーファンタジー羽生,埼玉県羽生市川崎２丁目２８１番地３イオン３階　,開催なし,139.54238891601562,36.14279556274414
454,ＰＡＬＯ熊谷,埼玉県熊谷市本石２－１３５イオン３階　,開催なし,139.37852478027344,36.145381927490234
455,そごう大宮,埼玉県さいたま市大宮区桜木町１－６－２　５階玩具売場,開催なし,139.6220703125,35.90475845336914
456,丸広百貨店川越本店,埼玉県川越市新富町2-6-1　,開催なし,139.48233032226562,35.91252136230469
457,おもちゃのアポロ,埼玉県八潮市中央３－２１－４　,開催なし,139.83123779296875,35.82014846801758
458,イトーヨーカドー三郷,埼玉県三郷市天神２－２２　玩具売場,開催なし,139.85256958007812,35.84297180175781
459,イトーヨーカドー春日部,埼玉県春日部市中央１－１３－１　玩具売場,開催なし,139.74954223632812,35.97969436645508
460,イトーヨーカドー草加,埼玉県草加市高砂２－７－１　玩具売場,開催なし,139.8042449951172,35.82754898071289
461,トイザらス草加,埼玉県草加市清門町字北４０１－１　　セーモンプラザ２Ｆ,開催なし,139.7819061279297,35.8523063659668
462,イトーヨーカドー大宮宮原,埼玉県さいたま市北区宮原町１－８５４－１　玩具売場,開催なし,139.62246704101562,35.932640075683594
463,イトーヨーカドーアリオ上尾,埼玉県上尾市壱丁目３６７　玩具売場,開催なし,139.56619262695312,35.961883544921875
464,イトーヨーカドー浦和,埼玉県さいたま市浦和区仲町１－７－１　玩具売場,開催なし,139.6558837890625,35.86014175415039
465,イトーヨーカドーアリオ鷲宮,埼玉県久喜市久本寺谷田７－１　玩具売場,開催なし,139.6613311767578,36.07866668701172
466,イトーヨーカドーアリオ深谷,埼玉県深谷市上柴町西４－２－１４　玩具売場,開催なし,139.2984619140625,36.18111038208008
467,イトーヨーカドーアリオ川口,埼玉県川口市並木元町１－７９　玩具売場,開催なし,139.7158203125,35.806884765625
468,イトーヨーカドー埼玉大井,埼玉県ふじみ野市西鶴ケ岡１－３－１５　玩具売場,開催なし,139.5011444091797,35.86259078979492
469,イトーヨーカドー久喜,埼玉県久喜市久喜中央４－９－１１　玩具売場,開催なし,139.67515563964844,36.069969177246094
470,西友小手指,埼玉県所沢市小手指町１－２５－８　,開催なし,139.4398651123047,35.802818298339844
471,ＭＥＧＡドン・キホーテ蓮田,埼玉県蓮田市東４－５－１３　玩具売場,開催なし,139.65785217285156,35.9798583984375
472,ＭＥＧＡドン・キホーテ浦和原山,埼玉県さいたま市緑区原山４－３－３　玩具売場,開催なし,139.67405700683594,35.871334075927734
473,トイザらス岩槻,埼玉県さいたま市岩槻区城町２－６－２８　,開催なし,139.7147216796875,35.94804763793945
474,トイザらス新座,埼玉県新座市野火止５－２－６０　　ラ・ウ゛ィニュ２Ｆ,開催なし,139.55857849121094,35.80293655395508
475,アピタ東松山,埼玉県東松山市あずま町四丁目３番地　玩具売場,開催なし,139.4102783203125,36.00537872314453
476,アピタ桶川,埼玉県桶川市桶川市桶川都市計画事業下日出谷東特定土地区画整理事業地内42街区1画地　玩具売場,開催なし,139.5581817626953,36.002967834472656
477,ヨドバシカメラマルチメディアさいたま新都心駅前,埼玉県さいたま市大宮区吉敷町４－２６３－６　,開催なし,139.63433837890625,35.89669418334961
478,ビックカメラ大宮西口そごう,埼玉県さいたま市大宮区桜木町１－８－４そごう大宮店　,開催なし,139.6210174560547,35.904579162597656
479,ビックカメラ所沢駅,埼玉県所沢市日吉町１２－１　西武所沢Ｓ．Ｃ６Ｆ,開催なし,139.4720001220703,35.78647994995117
480,ダイエー南浦和東口,埼玉県さいたま市南区南浦和３－２－１,開催なし,139.67149353027344,35.84637451171875
481,スウィーツファンタジーパックン桶川店,埼玉県桶川市桶川都市計画事業下日出谷東 特定土地区画整理事業地内42街区1画地　ベニバナウォーク桶川2階,開催なし,139.5581817626953,36.002967834472656
482,ｎａｍｃｏイオンタウンふじみ野店,埼玉県ふじみ野市福岡2-1-6,開催なし,139.5220184326172,35.87938690185547
483,モーリーファンタジーふじみ野店,埼玉県ふじみ野市福岡二丁目1番6号イオンタウンふじみ野3階,開催なし,139.5220184326172,35.87938690185547
484,モーリーファンタジー上尾店,埼玉県上尾市愛宕三丁目8番1号イオンモール上尾2階,開催なし,139.5980682373047,35.9650764465332
485,八木橋百貨店,埼玉県熊谷市仲町74,開催なし,139.38197326660156,36.14595413208008
486,アミュージアム新所沢パルコ店,埼玉県所沢市緑町1-2-1　新所沢パルコLet's館３F,開催なし,139.45558166503906,35.80570602416992
487,モーリーファンタジー草加,埼玉県草加市高砂2丁目9番1号　草加マルイ店内,開催なし,139.80455017089844,35.828399658203125
488,モーリーファンタジー蕨錦町,埼玉県蕨市錦町1丁目12番1号　ビバモール蕨錦町店内,開催なし,139.67779541015625,35.822811126708984
489,トイザらス熊谷,埼玉県熊谷市代1067,開催なし,139.36935424804688,36.17393112182617
490,モーリーファンタジー川口,埼玉県川口市安行領根岸3180　イオンモール川口内,開催なし,139.72352600097656,35.83961486816406
491,アピナ吉川美南店,埼玉県吉川市美南３-２５-１　イオンタウン吉川美南２F,開催なし,139.85897827148438,35.86598587036133
492,GiGOららぽーと富士見,埼玉県富士見市山室1-1313　ららぽーと富士見3F　3520区画,開催なし,139.54791259765625,35.85874557495117
493,テクモピア川越店,埼玉県川越市脇田町4-2　ドン・キホーテ川越東口店3F,開催なし,139.48287963867188,35.9090690612793
494,Secret Base Chichibu店,埼玉県秩父市上野町805-14　ウニクス秩父 シネマ館１F,開催なし,139.08877563476562,35.996826171875
495,埼玉レジャーランド大宮ラクーン店,埼玉県さいたま市大宮区宮町1-60　ラクーン5階,開催なし,139.625732421875,35.90782928466797
496,ウェアハウス三橋店,埼玉県さいたま市西区三橋6-955-1,開催なし,139.5951385498047,35.916561126708984
497,キッズパーク ボンベルタ成田店,千葉県成田市赤坂2-1-10ボンベルタ成田店,開催なし,140.29055786132812,35.7781982421875
498,タイトーFステーションダイエー新松戸店,千葉県松戸市新松戸3丁目2-2ダイエー新松戸4階,開催なし,139.91603088378906,35.82524871826172
499,アミューズメントPLABIモラージュ柏店,千葉県柏市大山台2-3モラージュ柏店2階,開催なし,139.96923828125,35.88262939453125
500,マリンガーデンららぽーと船橋店 (ららぽーとTOKYO-BAY店),千葉県船橋市浜町2-1-1ららぽーと船橋店西館3階,開催なし,139.99020385742188,35.686241149902344
501,アミュージアム稲毛店,千葉県千葉市稲毛区小仲台1-4-20イオン稲毛店2F,開催なし,140.09603881835938,35.635711669921875
502,アミューズメントパフェ　パレパレ稲毛長沼,千葉県千葉市稲毛区長沼原町731-17　ﾌﾚｽﾎﾟ稲毛,開催なし,140.1273651123047,35.6557502746582
503,メルヘンランド大網店,千葉県大網白里市みやこ野1-1-1白里 アミリー3F,開催なし,140.31472778320312,35.51933288574219
504,トムソーヤのなかまたちアリオ市原,千葉県市原市更級4-3-2ｱﾘｵ市原店2F,開催なし,140.1024932861328,35.50847625732422
505,NICOPA & nico ground 成田富里店,千葉県成田市東町133番地,開催なし,140.32345581054688,35.77800369262695
506,NICOPA＆nicoground新浦安店,千葉県浦安市明海4-1-1ﾆｭｰｺｰｽﾄ新浦安3F,開催なし,139.9228515625,35.64295196533203
507,NICOPAアクロスモール新鎌ヶ谷店,千葉県鎌ケ谷市新鎌ケ谷2-12-1ｱｸﾛｽﾓｰﾙ新鎌ヶ谷2F,開催なし,140.001220703125,35.78090286254883
508,NICOPAマリンピア店,千葉県千葉市美浜区高洲3-13-1 ﾏﾘﾝﾋﾟｱ4階,開催なし,140.0730743408203,35.62832260131836
509,ゲームランドちはら台店,千葉県市原市ちはら台西3丁目4番unimoちはら台ショッピングセンター2F,開催なし,140.17153930664062,35.52817153930664
510,ゲームランド千葉ニュータウン店,千葉県印西市中央北3-2イオンモール千葉ニュータウンモール棟3棟,開催なし,140.1121826171875,35.80221176147461
511,ゲームランド津田沼店,千葉県習志野市津田沼1-23-1イオンモール津田沼2階,開催なし,140.0225067138672,35.69114303588867
512,プラサカプコン成田店,千葉県成田市ウイング土屋24イオンモール成田2F,開催なし,140.31890869140625,35.79525375366211
513,プラサカプコン富津店,千葉県富津市青木1-5-1イオンモール富津内ゲームコーナー,開催なし,139.84767150878906,35.33020782470703
514,テクモピアロックダム公津の杜店,千葉県成田市公津の杜4-5-3成田ユアエルム3F,開催なし,140.29672241210938,35.7594108581543
515,GiGO稲毛オーツーパーク,千葉県千葉市稲毛区園生町380-1,開催なし,140.11947631835938,35.65171813964844
516,GiGOフェスティバルウォーク蘇我,千葉県千葉市中央区川崎町51-1 ハーバーシティ蘇我 フェスティバルウォーク アミューズメント棟1F,開催なし,140.11756896972656,35.59385681152344
517,GiGOイオンモール銚子,千葉県銚子市三崎町2-2660-1 イオンモール銚子2F,開催なし,140.7877960205078,35.709991455078125
518,GiGO旭,千葉県旭市二3150-1,開催なし,140.64659118652344,35.720455169677734
519,GiGO我孫子,千葉県我孫子市柴崎字天王台 47-1,開催なし,140.03419494628906,35.87720489501953
520,GiGO八柱,千葉県松戸市日暮1-1-1 八柱駅第2ビル2F,開催なし,139.93850708007812,35.792057037353516
521,GiGO幕張,千葉県千葉市美浜区ひび野1-8 メッセ･アミューズ･モール1F,開催なし,140.0426025390625,35.64982986450195
522,ソユーゲームフィールド 木更津店,千葉県木更津市築地1番4　イオンモール木更津2F,開催なし,139.90138244628906,35.35668182373047
523,ソユーゲームフィールド 幕張店,千葉県千葉市花見川区幕張町四丁目417-25　イトーヨーカドー幕張店2F,開催なし,140.05116271972656,35.656410217285156
524,Ｍｏｒｉｓｉａ　ＡＭＵＳＥ　ＰＡＲＫ（モリシア）,千葉県習志野市谷津１－１６－１　モリシア津田沼２Ｆ,開催なし,140.01910400390625,35.68973159790039
525,ｎａｍｃｏイオンモール船橋店,千葉県船橋市山手１丁目１番８号,開催なし,139.97576904296875,35.711883544921875
526,ｎａｍｃｏイオンモール八千代緑が丘店,千葉県八千代市緑ヶ丘２－１－３　イオンモール八千代緑ヶ丘４Ｆ,開催なし,140.07284545898438,35.72785568237305
527,ｎａｍｃｏイオンモール幕張新都心店,千葉県千葉市美浜区豊砂１－１　イオンモール幕張新都心　グランドモール３階,開催なし,140.02651977539062,35.656089782714844
528,ｎａｍｃｏシェラトントーキョーベイ店,千葉県浦安市舞浜１－９,開催なし,139.87432861328125,35.63126754760742
529,ｎａｍｃｏテラスモール松戸店,千葉県松戸市八ヶ崎２－８－１　テラスモール松戸店３Ｆ,開催なし,139.9328155517578,35.81767272949219
530,ｎａｍｃｏ松戸店,千葉県松戸市松戸１２３０番地１　ピアザ松戸１Ｆ,開催なし,139.9010467529297,35.78485870361328
531,"ｎａｍｃｏ流山おおたかの森Ｓ・Ｃ店★メザスタシティ★
",千葉県流山市おおたかの森南一丁目５番地の１　流山おおたかの森Ｓ・Ｃ　３Ｆ,開催なし,139.9278106689453,35.8710823059082
532,イオンタウンユーカリが丘ゲームコーナー,千葉県佐倉市西ユーカリが丘６丁目１２番地の３,開催なし,140.15042114257812,35.72652053833008
533,ラウンドワンスタジアム　アリオ柏店,千葉県柏市大島田1-6-1,開催なし,140.0129852294922,35.83298873901367
534,タイトーFステーション市川妙典店,千葉県市川市妙典4-1-1　イオン市川妙典店２番街２Ｆ,開催なし,139.9268798828125,35.692840576171875
535,アピナ野田七光台店,千葉県野田市七光台4-2,開催なし,139.85325622558594,35.98158264160156
536,アピナ印西店,千葉県印西市原1-2BIGHOPガーデンモール印西 2階,開催なし,140.16488647460938,35.80307388305664
537,アピナ市原店,千葉県市原市更級4丁目2番1号ｱｸﾛｽﾌﾟﾗｻﾞ市原更級F棟1,開催なし,140.10128784179688,35.50997543334961
538,ゲームスクエア茂原,千葉県茂原市六ﾂ野八貫野2785-1ﾗｲﾌｶﾞｰﾃﾞﾝ茂原内,開催なし,140.28805541992188,35.42853927612305
539,スポーツウェーブ鉄腕24稲毛長沼店,千葉県千葉市稲毛区長沼原町697番地　,開催なし,140.12667846679688,35.66177749633789
540,スポーツウェーブ鉄腕24浜野店,千葉県千葉市中央区浜野町1025-59　,開催なし,140.12200927734375,35.55518341064453
541,千葉レジャーランド成東店,千葉県山武市姫島111-1　,開催なし,140.38995361328125,35.588504791259766
542,千葉レジャーランド野田店,千葉県野田市吉春字鎌田776-1　,開催なし,139.86553955078125,35.96567916870117
543,GiGOイオンスタイル新浦安,千葉県浦安市入船1-4-1　イオンスタイル新浦安店4階,開催なし,139.9149627685547,35.6490592956543
544,宝島柏の葉店,千葉県柏市若柴175ららぽーと柏の葉店3階,開催なし,139.95118713378906,35.89335250854492
545,ファンタジープラザ成東店,千葉県山武市成東1808-1MEGAドン・キホーテ成東店2階,開催なし,140.39767456054688,35.59538269042969
546,ハロータイトー 流山,千葉県流山市流山9丁目8002号イトーヨーカドー 流山店3F,開催なし,139.89944458007812,35.84909439086914
547,タイトーステーション 旭サンモール店,千葉県旭市イ-2676-1サンモール3F,開催なし,140.659423828125,35.72492980957031
548,タイトーステーション 茂原アスモ店,千葉県茂原市高師1735茂原ショッピングプラザ アスモ2F,開催なし,140.2876739501953,35.435035705566406
549,タイトーステーション アリオ蘇我店,千葉県千葉市中央区川崎町52-7アリオ蘇我2F,開催なし,140.12139892578125,35.590206146240234
550,モーリーファンタジーノア,千葉県野田市中根３６－１イオン１階　,開催なし,139.87619018554688,35.94647216796875
551,モーリーファンタジー八街,千葉県八街市文違３０１イオン１階　,開催なし,140.30641174316406,35.67770004272461
552,モーリーファンタジー成田,千葉県成田市ウイング土屋２４番地イオン２階　,開催なし,140.31890869140625,35.79525375366211
553,モーリーファンタジー八千代緑が丘,千葉県八千代市緑が丘２丁目１－３イオン４階　,開催なし,140.07284545898438,35.72785568237305
554,モーリーファンタジー柏,千葉県柏市 豊町２丁目５番２５号イオン２階　,開催なし,139.9761962890625,35.86829376220703
555,モーリーファンタジー銚子,千葉県銚子市三崎町２丁目２６６０－１イオン２階　,開催なし,140.7877960205078,35.709991455078125
556,モーリーファンタジーユーカリが丘,千葉県佐倉市西ユーカリが丘６－１２－３イオンタウン３階　,開催なし,140.15042114257812,35.72652053833008
557,モーリーファンタジー鎌取,千葉県千葉市緑区おゆみ野３丁目１６－１イオン３階　,開催なし,140.17747497558594,35.56129455566406
558,モーリーファンタジー木更津,千葉県木更津市築地１－４イオン２階　,開催なし,139.90138244628906,35.35668182373047
559,モーリーファンタジー館山,千葉県館山市八幡５４５－１イオン１階　,開催なし,139.86297607421875,35.006263732910156
560,モーリーファンタジーおゆみ野,千葉県千葉市緑区おゆみ野南５丁目３７－１イオンタウン２階　,開催なし,140.17352294921875,35.54396057128906
561,モーリーファンタジー長浦,千葉県袖ケ浦市長浦駅前１－７イオン２階　,開催なし,139.99761962890625,35.450313568115234
562,モーリーファンタジーあすみが丘,千葉県千葉市緑区あすみが丘７丁目１番あすみが丘ブランニューモール２階　,開催なし,140.26712036132812,35.52094268798828
563,モーリーファンタジー市川妙典,千葉県市川市妙典５－３－１イオン３階　,開催なし,139.92800903320312,35.693695068359375
564,モーリーファンタジー千葉ニュータウン,千葉県印西市中央北３丁目１番１イオン３階　,開催なし,140.11361694335938,35.8029670715332
565,モーリーファンタジー津田沼,千葉県習志野市津田沼１丁目２３番１号イオン３階　,開催なし,140.0225067138672,35.69114303588867
566,モーリーファンタジー鎌ヶ谷,千葉県鎌ケ谷市新鎌ケ谷２丁目７－１イオン２階　,開催なし,140.00169372558594,35.779693603515625
567,モーリーファンタジー東習志野,千葉県習志野市東習志野６丁目７－８イオンタウン１階　,開催なし,140.0678253173828,35.70040512084961
568,モーリーファンタジー船橋,千葉県船橋市山手１丁目１番地８号イオン３階　,開催なし,139.97576904296875,35.711883544921875
569,モーリーファンタジー幕張新都心,千葉県千葉市美浜区豊砂１－５イオンモール２階　,開催なし,140.02651977539062,35.656089782714844
570,ＰＡＬＯ市川,千葉県市川市鬼高１－１－１ニッケコルトンプラザ２階　,開催なし,139.9326629638672,35.715030670166016
571,そごう千葉,千葉県千葉市中央区新町１０００　本館６階玩具売場,開催なし,140.1135711669922,35.61111831665039
572,ポケモンセンタートウキョーベイ,千葉県船橋市浜町２－１－１　ららぽーとTOKYO-BAY西館２F,開催なし,139.99020385742188,35.686241149902344
573,ポケモンストアアウトレット木更津,千葉県木更津市金田東３－１－１三井アウトレットパーク 木更津 ２１５０区画　,開催なし,139.934814453125,35.435394287109375
574,タイトーＦステーション柏中央,千葉県柏市十余ニ２４９－５　ＭＥＭ内,開催なし,139.94432067871094,35.913387298583984
575,イトーヨーカドーアリオ蘇我,千葉県千葉市中央区川崎町５２－７　玩具売場,開催なし,140.12139892578125,35.590206146240234
576,イトーヨーカドー四街道,千葉県四街道市中央５　玩具売場,開催なし,140.16510009765625,35.66756057739258
577,イトーヨーカドー我孫子,千葉県我孫子市我孫子４－１１－１　玩具売場,開催なし,140.00955200195312,35.87518310546875
